State FIPS,AREA TYPE,AREA NAME,YEAR,MONTH,SEASONALLY ADJUSTED,LABORFORCE,EMPLOYMENT,UNEMPLOYMENT,UNEMPLOYMENT RATE,LABFORCE_PART RATE
19,State,Iowa,2005,April,0,1621600,1554500,67100,4.1,
19,State,Iowa,2005,March,1,1620100,1548000,72100,4.5,71.3
19,State,Iowa,2005,March,0,1616100,1537800,78300,4.8,
19,State,Iowa,2005,February,0,1611300,1527600,83700,5.2,
19,State,Iowa,2005,February,1,1616900,1544100,72900,4.5,71.2
19,State,Iowa,2005,January,1,1613800,1540300,73500,4.6,71.1
19,State,Iowa,2005,January,0,1597600,1510900,86800,5.4,
19,State,Iowa,2004,December,0,1611100,1535700,75500,4.7,
19,State,Iowa,2004,December,1,1611000,1537100,73900,4.6,71
19,State,Iowa,2004,November,1,1609300,1535100,74200,4.6,71
19,State,Iowa,2004,November,0,1613300,1544000,69300,4.3,
19,State,Iowa,2004,October,1,1608700,1534400,74300,4.6,71
19,State,Iowa,2004,October,0,1613100,1546300,66900,4.1,
19,State,Iowa,2004,September,0,1603000,1534000,69000,4.3,
19,State,Iowa,2004,September,1,1608700,1534400,74300,4.6,71
19,State,Iowa,2004,August,0,1610800,1540500,70200,4.4,
19,State,Iowa,2004,August,1,1608600,1534600,74100,4.6,71
19,State,Iowa,2004,July,1,1607900,1534300,73600,4.6,71
19,State,Iowa,2004,July,0,1628300,1557700,70700,4.3,
19,State,Iowa,2004,June,0,1619700,1544600,75100,4.6,
19,State,Iowa,2004,June,1,1606800,1533800,73000,4.5,71
19,State,Iowa,2004,May,1,1605600,1533400,72300,4.5,71
19,State,Iowa,2004,May,0,1594900,1528700,66200,4.1,
19,State,Iowa,2004,April,1,1604500,1532900,71600,4.5,71
19,State,Iowa,2004,April,0,1602100,1534800,67300,4.2,
19,State,Iowa,2004,March,1,1603900,1533000,70900,4.4,71
19,State,Iowa,2004,March,0,1596700,1516900,79800,5,
19,State,Iowa,2004,February,0,1598200,1519400,78800,4.9,
19,State,Iowa,2004,February,1,1604400,1534100,70300,4.4,71
19,State,Iowa,2004,January,1,1605500,1535400,70100,4.4,71.1
19,State,Iowa,2004,January,0,1598000,1513000,84900,5.3,
19,State,Iowa,2003,December,1,1606100,1535900,70200,4.4,71.1
19,State,Iowa,2003,December,0,1602600,1531700,70900,4.4,
19,State,Iowa,2003,November,0,1607600,1542100,65500,4.1,
19,State,Iowa,2003,November,1,1605700,1535100,70600,4.4,71.1
19,State,Iowa,2003,October,1,1604600,1533300,71300,4.4,71.1
19,State,Iowa,2003,October,0,1614300,1551100,63300,3.9,
19,State,Iowa,2003,September,0,1600300,1533300,66900,4.2,
19,State,Iowa,2003,September,1,1603100,1531000,72100,4.5,71.1
19,State,Iowa,2003,August,1,1602000,1529000,72900,4.6,71.1
19,State,Iowa,2003,August,0,1598700,1530000,68700,4.3,
19,State,Iowa,2003,July,0,1614400,1544000,70300,4.4,
19,State,Iowa,2003,July,1,1601800,1528400,73400,4.6,71.1
19,State,Iowa,2003,June,1,1603000,1529700,73300,4.6,71.2
19,State,Iowa,2003,June,0,1617800,1542200,75600,4.7,
19,State,Iowa,2003,May,0,1597000,1530900,66100,4.1,
19,State,Iowa,2003,May,1,1605600,1532800,72700,4.5,71.3
19,State,Iowa,2003,April,0,1606900,1536900,70100,4.4,
19,State,Iowa,2003,April,1,1609300,1537500,71800,4.5,71.5
19,State,Iowa,2003,March,0,1608600,1530700,77900,4.8,
19,State,Iowa,2003,March,1,1613200,1542600,70600,4.4,71.7
19,State,Iowa,2003,February,0,1614800,1536200,78600,4.9,
19,State,Iowa,2003,February,1,1617200,1547900,69300,4.3,71.9
19,State,Iowa,2003,January,0,1612300,1529100,83200,5.2,
19,State,Iowa,2003,January,1,1621300,1553300,68000,4.2,72
19,State,Iowa,2002,December,0,1622400,1554400,68000,4.2,
19,State,Iowa,2002,December,1,1625100,1558300,66900,4.1,72.2
19,State,Iowa,2002,November,1,1628400,1562400,66000,4.1,72.4
19,State,Iowa,2002,November,0,1625300,1564400,60900,3.7,
19,State,Iowa,2002,October,1,1630900,1565400,65400,4,72.5
19,State,Iowa,2002,October,0,1635500,1578800,56700,3.5,
19,State,Iowa,2002,September,0,1636200,1577400,58700,3.6,
19,State,Iowa,2002,September,1,1632800,1567700,65100,4,72.6
19,State,Iowa,2002,August,0,1631100,1569700,61400,3.8,
19,State,Iowa,2002,August,1,1633900,1569000,64900,4,72.7
19,State,Iowa,2002,July,1,1634300,1569400,64900,4,72.8
19,State,Iowa,2002,July,0,1645500,1583600,61900,3.8,
19,State,Iowa,2002,June,0,1647100,1581300,65800,4,
19,State,Iowa,2002,June,1,1633700,1568700,65000,4,72.7
19,State,Iowa,2002,May,1,1632100,1567200,64900,4,72.7
19,State,Iowa,2002,May,0,1627400,1570500,56900,3.5,
19,State,Iowa,2002,April,1,1629600,1565000,64700,4,72.6
19,State,Iowa,2002,April,0,1629100,1564700,64400,4,
19,State,Iowa,2002,March,1,1626100,1561800,64300,4,72.5
19,State,Iowa,2002,March,0,1620200,1547000,73300,4.5,
19,State,Iowa,2002,February,0,1622300,1549400,72900,4.5,
19,State,Iowa,2002,February,1,1621700,1558000,63700,3.9,72.3
19,State,Iowa,2002,January,1,1617300,1554500,62800,3.9,72.1
19,State,Iowa,2002,January,0,1606500,1529000,77500,4.8,
19,State,Iowa,2001,December,0,1611400,1548800,62600,3.9,
19,State,Iowa,2001,December,1,1613900,1552500,61400,3.8,71.9
19,State,Iowa,2001,November,1,1611900,1552300,59600,3.7,71.9
19,State,Iowa,2001,November,0,1606500,1551100,55400,3.4,
19,State,Iowa,2001,October,1,1611100,1553600,57500,3.6,71.8
19,State,Iowa,2001,October,0,1611300,1562000,49300,3.1,
19,State,Iowa,2001,September,0,1614200,1564800,49300,3.1,
19,State,Iowa,2001,September,1,1610900,1555500,55300,3.4,71.9
19,State,Iowa,2001,August,0,1610600,1560900,49600,3.1,
19,State,Iowa,2001,August,1,1611100,1557700,53500,3.3,71.9
19,State,Iowa,2001,July,1,1611300,1559100,52200,3.2,71.9
19,State,Iowa,2001,July,0,1626100,1579400,46700,2.9,
19,State,Iowa,2001,June,0,1622600,1571500,51100,3.1,
19,State,Iowa,2001,June,1,1611100,1559500,51600,3.2,71.9
19,State,Iowa,2001,May,1,1610600,1559200,51400,3.2,71.9
19,State,Iowa,2001,May,0,1603600,1558700,45000,2.8,
19,State,Iowa,2001,April,1,1610000,1558800,51300,3.2,71.9
19,State,Iowa,2001,April,0,1609400,1557900,51600,3.2,
19,State,Iowa,2001,March,1,1609500,1558700,50800,3.2,71.9
19,State,Iowa,2001,March,0,1607900,1546500,61400,3.8,
19,State,Iowa,2001,February,0,1603400,1544400,59000,3.7,
19,State,Iowa,2001,February,1,1608800,1558700,50000,3.1,71.9
19,State,Iowa,2001,January,1,1607300,1558400,48900,3,71.8
19,State,Iowa,2001,January,0,1600800,1537300,63500,4,
19,State,Iowa,2000,December,0,1600700,1553000,47700,3,
19,State,Iowa,2000,December,1,1605300,1557600,47600,3,71.8
19,State,Iowa,2000,November,0,1602100,1561000,41200,2.6,
19,State,Iowa,2000,November,1,1602800,1556300,46400,2.9,71.7
19,State,Iowa,2000,October,0,1603100,1565400,37700,2.3,
19,State,Iowa,2000,October,1,1599600,1554300,45400,2.8,71.5
19,State,Iowa,2000,September,0,1590100,1551300,38800,2.4,
19,State,Iowa,2000,September,1,1595900,1551400,44500,2.8,71.4
19,State,Iowa,2000,August,0,1594500,1554100,40500,2.5,
19,State,Iowa,2000,August,1,1592200,1548500,43700,2.7,71.3
19,State,Iowa,2000,July,1,1589600,1546800,42800,2.7,71.2
19,State,Iowa,2000,July,0,1606000,1568400,37600,2.3,
19,State,Iowa,2000,June,1,1588500,1546600,41900,2.6,71.2
19,State,Iowa,2000,June,0,1598200,1557500,40800,2.6,
19,State,Iowa,2000,May,0,1579700,1541900,37800,2.4,
19,State,Iowa,2000,May,1,1589000,1547700,41300,2.6,71.2
19,State,Iowa,2000,April,1,1590800,1549900,40900,2.6,71.3
19,State,Iowa,2000,April,0,1590300,1550800,39600,2.5,
19,State,Iowa,2000,March,1,1592700,1552200,40500,2.5,71.4
19,State,Iowa,2000,March,0,1593900,1547100,46800,2.9,
19,State,Iowa,2000,February,1,1594000,1553800,40100,2.5,71.5
19,State,Iowa,2000,February,0,1590800,1539600,51200,3.2,
19,State,Iowa,2000,January,0,1583300,1527200,56100,3.5,
19,State,Iowa,2000,January,1,1593900,1554100,39800,2.5,71.5
19,County,Adair County,2022,July,0,4560,4480,80,1.7,
19,County,Adair County,2022,June,0,4530,4450,80,1.7,
19,County,Adair County,2022,May,0,4470,4410,70,1.5,
19,County,Adair County,2022,April,0,4420,4350,70,1.5,
19,County,Adair County,2022,March,0,4500,4380,120,2.7,
19,County,Adair County,2022,February,0,4450,4320,130,3,
19,County,Adair County,2022,January,0,4450,4300,150,3.4,
19,County,Adair County,2021,December,0,4410,4280,120,2.8,
19,County,Adair County,2021,November,0,4400,4290,110,2.5,
19,County,Adair County,2021,October,0,4350,4250,110,2.4,
19,County,Adair County,2021,September,0,4220,4110,110,2.6,
19,County,Adair County,2021,August,0,4190,4070,120,3,
19,County,Adair County,2021,July,0,4310,4180,130,2.9,
19,County,Adair County,2021,June,0,4270,4130,140,3.3,
19,County,Adair County,2021,May,0,4230,4100,130,3.1,
19,County,Adair County,2021,April,0,4200,4080,120,2.9,
19,County,Adair County,2021,March,0,4330,4190,140,3.3,
19,County,Adair County,2021,February,0,4350,4150,200,4.6,
19,County,Adair County,2021,January,0,4430,4260,170,3.7,
19,County,Adair County,2020,December,0,4440,4290,150,3.3,
19,County,Adair County,2020,November,0,4440,4320,120,2.7,
19,County,Adair County,2020,October,0,4350,4240,110,2.4,
19,County,Adair County,2020,September,0,4110,3990,120,2.9,
19,County,Adair County,2020,August,0,4080,3950,130,3.2,
19,County,Adair County,2020,July,0,4050,3890,160,4,
19,County,Adair County,2020,June,0,4100,3910,190,4.6,
19,County,Adair County,2020,May,0,4080,3810,260,6.5,
19,County,Adair County,2020,April,0,4220,3860,360,8.5,
19,County,Adair County,2020,March,0,4250,4120,130,3.1,
19,County,Adair County,2020,February,0,4400,4280,120,2.7,
19,County,Adair County,2020,January,0,4370,4260,110,2.5,
19,County,Adair County,2019,December,0,4440,4340,100,2.2,
19,County,Adair County,2019,November,0,4430,4350,80,1.7,
19,County,Adair County,2019,October,0,4370,4310,70,1.5,
19,County,Adair County,2019,September,0,4340,4270,80,1.7,
19,County,Adair County,2019,August,0,4370,4290,90,1.9,
19,County,Adair County,2019,July,0,4410,4320,90,2.1,
19,County,Adair County,2019,June,0,4440,4350,90,2.1,
19,County,Adair County,2019,May,0,4370,4280,90,2,
19,County,Adair County,2019,April,0,4210,4130,90,2.1,
19,County,Adair County,2019,March,0,4190,4060,130,3.1,
19,County,Adair County,2019,February,0,4310,4170,140,3.2,
19,County,Adair County,2019,January,0,4270,4140,130,3.1,
19,County,Adair County,2018,December,0,4290,4190,100,2.2,
19,County,Adair County,2018,November,0,4300,4220,70,1.7,
19,County,Adair County,2018,October,0,4240,4170,70,1.7,
19,County,Adair County,2018,September,0,4190,4110,80,1.9,
19,County,Adair County,2018,August,0,4160,4070,90,2.1,
19,County,Adair County,2018,July,0,4310,4230,90,2,
19,County,Adair County,2018,June,0,4300,4200,90,2.2,
19,County,Adair County,2018,May,0,4220,4140,90,2.1,
19,County,Adair County,2018,April,0,4080,3980,100,2.4,
19,County,Adair County,2018,March,0,4080,3960,120,2.9,
19,County,Adair County,2018,February,0,4120,3970,150,3.6,
19,County,Adair County,2018,January,0,4070,3920,150,3.6,
19,County,Adair County,2017,December,0,4130,4020,110,2.7,
19,County,Adair County,2017,November,0,4160,4080,80,2,
19,County,Adair County,2017,October,0,4200,4120,80,1.9,
19,County,Adair County,2017,September,0,4210,4110,100,2.4,
19,County,Adair County,2017,August,0,4230,4120,100,2.4,
19,County,Adair County,2017,July,0,4310,4200,100,2.4,
19,County,Adair County,2017,June,0,4260,4150,110,2.5,
19,County,Adair County,2017,May,0,4180,4070,110,2.6,
19,County,Adair County,2017,April,0,4190,4080,110,2.6,
19,County,Adair County,2017,March,0,4100,3970,130,3.1,
19,County,Adair County,2017,February,0,4130,3970,160,3.9,
19,County,Adair County,2017,January,0,4030,3850,180,4.5,
19,County,Adair County,2016,December,0,4060,3950,110,2.8,
19,County,Adair County,2016,November,0,4240,4150,90,2.1,
19,County,Adair County,2016,October,0,4300,4200,100,2.3,
19,County,Adair County,2016,September,0,4290,4170,110,2.6,
19,County,Adair County,2016,August,0,4320,4190,120,2.8,
19,County,Adair County,2016,July,0,4390,4270,120,2.8,
19,County,Adair County,2016,June,0,4370,4250,120,2.7,
19,County,Adair County,2016,May,0,4330,4210,120,2.7,
19,County,Adair County,2016,April,0,4270,4140,130,2.9,
19,County,Adair County,2016,March,0,4190,4060,130,3,
19,County,Adair County,2016,February,0,4180,4020,170,4,
19,County,Adair County,2016,January,0,4120,3950,180,4.2,
19,County,Adair County,2015,December,0,4150,4020,140,3.3,
19,County,Adair County,2015,November,0,4180,4070,110,2.7,
19,County,Adair County,2015,October,0,4260,4160,110,2.5,
19,County,Adair County,2015,September,0,4220,4120,110,2.6,
19,County,Adair County,2015,August,0,4300,4190,110,2.7,
19,County,Adair County,2015,July,0,4360,4240,120,2.8,
19,County,Adair County,2015,June,0,4340,4220,120,2.9,
19,County,Adair County,2015,May,0,4230,4100,120,2.9,
19,County,Adair County,2015,April,0,4170,4060,120,2.8,
19,County,Adair County,2015,March,0,4150,3990,160,3.9,
19,County,Adair County,2015,February,0,4160,3970,190,4.5,
19,County,Adair County,2015,January,0,4160,3960,210,4.9,
19,County,Adair County,2014,December,0,4060,3910,140,3.5,
19,County,Adair County,2014,November,0,4180,4050,140,3.3,
19,County,Adair County,2014,October,0,4300,4160,140,3.2,
19,County,Adair County,2014,September,0,4280,4130,150,3.5,
19,County,Adair County,2014,August,0,4250,4100,150,3.5,
19,County,Adair County,2014,July,0,4260,4110,150,3.6,
19,County,Adair County,2014,June,0,4240,4090,150,3.6,
19,County,Adair County,2014,May,0,4100,3950,150,3.8,
19,County,Adair County,2014,April,0,4080,3920,160,3.9,
19,County,Adair County,2014,March,0,4020,3800,220,5.6,
19,County,Adair County,2014,February,0,4010,3800,210,5.3,
19,County,Adair County,2014,January,0,4040,3820,230,5.6,
19,County,Adair County,2013,December,0,4000,3830,170,4.3,
19,County,Adair County,2013,November,0,4020,3880,140,3.6,
19,County,Adair County,2013,October,0,4110,3980,140,3.4,
19,County,Adair County,2013,September,0,4140,4010,140,3.3,
19,County,Adair County,2013,August,0,4190,4020,170,3.9,
19,County,Adair County,2013,July,0,4250,4080,160,3.8,
19,County,Adair County,2013,June,0,4210,4040,170,4,
19,County,Adair County,2013,May,0,4080,3920,160,3.9,
19,County,Adair County,2013,April,0,4040,3880,160,4,
19,County,Adair County,2013,March,0,3930,3730,200,5.2,
19,County,Adair County,2013,February,0,3970,3750,220,5.4,
19,County,Adair County,2013,January,0,4010,3780,240,5.9,
19,County,Adair County,2012,December,0,4000,3840,170,4.1,
19,County,Adair County,2012,November,0,4050,3900,150,3.7,
19,County,Adair County,2012,October,0,4120,3970,150,3.5,
19,County,Adair County,2012,September,0,4060,3910,160,3.8,
19,County,Adair County,2012,August,0,4060,3880,180,4.4,
19,County,Adair County,2012,July,0,4140,3960,180,4.3,
19,County,Adair County,2012,June,0,4150,3960,190,4.6,
19,County,Adair County,2012,May,0,4070,3910,160,4,
19,County,Adair County,2012,April,0,4030,3860,170,4.2,
19,County,Adair County,2012,March,0,4040,3830,200,5,
19,County,Adair County,2012,February,0,4020,3790,230,5.8,
19,County,Adair County,2012,January,0,4030,3820,210,5.1,
19,County,Adair County,2011,December,0,4100,3920,190,4.6,
19,County,Adair County,2011,November,0,4130,3970,160,3.8,
19,County,Adair County,2011,October,0,4170,4000,170,4.1,
19,County,Adair County,2011,September,0,4050,3880,170,4.3,
19,County,Adair County,2011,August,0,4120,3930,190,4.5,
19,County,Adair County,2011,July,0,4200,4020,180,4.3,
19,County,Adair County,2011,June,0,4140,3950,200,4.7,
19,County,Adair County,2011,May,0,4040,3860,180,4.4,
19,County,Adair County,2011,April,0,4090,3880,210,5.2,
19,County,Adair County,2011,March,0,4130,3880,250,6.1,
19,County,Adair County,2011,February,0,4060,3790,270,6.7,
19,County,Adair County,2011,January,0,4130,3850,280,6.7,
19,County,Adair County,2010,December,0,4040,3840,210,5.1,
19,County,Adair County,2010,November,0,4090,3900,190,4.7,
19,County,Adair County,2010,October,0,4160,3960,200,4.7,
19,County,Adair County,2010,September,0,4060,3860,200,5,
19,County,Adair County,2010,August,0,4110,3900,210,5.1,
19,County,Adair County,2010,July,0,4190,3970,220,5.2,
19,County,Adair County,2010,June,0,4140,3930,220,5.2,
19,County,Adair County,2010,May,0,4100,3890,210,5.1,
19,County,Adair County,2010,April,0,4140,3910,230,5.7,
19,County,Adair County,2010,March,0,4070,3780,300,7.3,
19,County,Adair County,2010,February,0,4030,3720,310,7.6,
19,County,Adair County,2010,January,0,4000,3710,280,7.1,
19,County,Adair County,2009,December,0,4090,3860,230,5.6,
19,County,Adair County,2009,November,0,4110,3910,200,4.9,
19,County,Adair County,2009,October,0,4200,3990,210,4.9,
19,County,Adair County,2009,September,0,4110,3910,200,4.9,
19,County,Adair County,2009,August,0,4210,4000,210,5,
19,County,Adair County,2009,July,0,4330,4120,210,4.9,
19,County,Adair County,2009,June,0,4290,4070,220,5.2,
19,County,Adair County,2009,May,0,4210,4000,210,4.9,
19,County,Adair County,2009,April,0,4260,4000,270,6.2,
19,County,Adair County,2009,March,0,4280,3970,310,7.3,
19,County,Adair County,2009,February,0,4210,3900,320,7.6,
19,County,Adair County,2009,January,0,4250,3920,330,7.8,
19,County,Adair County,2008,December,0,4240,4050,200,4.6,
19,County,Adair County,2008,November,0,4290,4140,150,3.5,
19,County,Adair County,2008,October,0,4370,4230,140,3.3,
19,County,Adair County,2008,September,0,4310,4170,140,3.2,
19,County,Adair County,2008,August,0,4340,4180,160,3.6,
19,County,Adair County,2008,July,0,4470,4320,150,3.4,
19,County,Adair County,2008,June,0,4540,4390,160,3.4,
19,County,Adair County,2008,May,0,4460,4310,150,3.3,
19,County,Adair County,2008,April,0,4390,4200,190,4.4,
19,County,Adair County,2008,March,0,4350,4130,220,5.1,
19,County,Adair County,2008,February,0,4380,4150,230,5.3,
19,County,Adair County,2008,January,0,4470,4250,220,4.9,
19,County,Adair County,2007,December,0,4440,4270,170,3.7,
19,County,Adair County,2007,November,0,4430,4310,120,2.8,
19,County,Adair County,2007,October,0,4440,4310,130,2.9,
19,County,Adair County,2007,September,0,4360,4210,140,3.3,
19,County,Adair County,2007,August,0,4350,4210,140,3.3,
19,County,Adair County,2007,July,0,4400,4280,130,2.9,
19,County,Adair County,2007,June,0,4490,4360,140,3,
19,County,Adair County,2007,May,0,4400,4250,150,3.4,
19,County,Adair County,2007,April,0,4390,4230,160,3.7,
19,County,Adair County,2007,March,0,4360,4140,210,4.9,
19,County,Adair County,2007,February,0,4360,4180,180,4.2,
19,County,Adair County,2007,January,0,4430,4260,170,3.8,
19,County,Adair County,2006,December,0,4410,4270,140,3.2,
19,County,Adair County,2006,November,0,4410,4280,130,2.9,
19,County,Adair County,2006,October,0,4430,4300,130,2.9,
19,County,Adair County,2006,September,0,4390,4260,140,3.1,
19,County,Adair County,2006,August,0,4430,4310,130,2.9,
19,County,Adair County,2006,July,0,4520,4390,140,3.1,
19,County,Adair County,2006,June,0,4550,4410,140,3.1,
19,County,Adair County,2006,May,0,4450,4330,120,2.7,
19,County,Adair County,2006,April,0,4400,4280,120,2.7,
19,County,Adair County,2006,March,0,4390,4230,150,3.5,
19,County,Adair County,2006,February,0,4360,4180,170,3.9,
19,County,Adair County,2006,January,0,4380,4190,180,4.2,
19,County,Adair County,2005,December,0,4390,4210,180,4.1,
19,County,Adair County,2005,November,0,4380,4220,170,3.8,
19,County,Adair County,2005,October,0,4360,4230,140,3.1,
19,County,Adair County,2005,September,0,4320,4170,150,3.5,
19,County,Adair County,2005,August,0,4370,4230,140,3.2,
19,County,Adair County,2005,July,0,4490,4350,150,3.3,
19,County,Adair County,2005,June,0,4530,4360,170,3.7,
19,County,Adair County,2005,May,0,4410,4260,150,3.4,
19,County,Adair County,2005,April,0,4410,4250,170,3.7,
19,County,Adair County,2005,March,0,4440,4150,280,6.4,
19,County,Adair County,2005,February,0,4340,4120,220,5,
19,County,Adair County,2005,January,0,4320,4100,230,5.2,
19,County,Adair County,2004,December,0,4310,4120,190,4.4,
19,County,Adair County,2004,November,0,4330,4170,160,3.8,
19,County,Adair County,2004,October,0,4320,4170,160,3.6,
19,County,Adair County,2004,September,0,4380,4190,180,4.2,
19,County,Adair County,2004,August,0,4350,4190,170,3.8,
19,County,Adair County,2004,July,0,4390,4210,180,4,
19,County,Adair County,2004,June,0,4450,4250,200,4.4,
19,County,Adair County,2004,May,0,4300,4130,170,4,
19,County,Adair County,2004,April,0,4310,4160,150,3.5,
19,County,Adair County,2004,March,0,4200,4010,200,4.6,
19,County,Adair County,2004,February,0,4160,3960,200,4.8,
19,County,Adair County,2004,January,0,4180,3970,210,5,
19,County,Adair County,2003,December,0,4120,3940,180,4.3,
19,County,Adair County,2003,November,0,4130,3980,150,3.7,
19,County,Adair County,2003,October,0,4230,4080,150,3.5,
19,County,Adair County,2003,September,0,4280,4120,160,3.7,
19,County,Adair County,2003,August,0,4340,4180,170,3.8,
19,County,Adair County,2003,July,0,4370,4200,170,3.9,
19,County,Adair County,2003,June,0,4380,4210,170,3.9,
19,County,Adair County,2003,May,0,4260,4100,150,3.5,
19,County,Adair County,2003,April,0,4300,4130,170,4,
19,County,Adair County,2003,March,0,4360,4150,210,4.7,
19,County,Adair County,2003,February,0,4370,4170,200,4.6,
19,County,Adair County,2003,January,0,4340,4130,210,4.8,
19,County,Adair County,2002,December,0,4450,4290,160,3.6,
19,County,Adair County,2002,November,0,4420,4260,160,3.5,
19,County,Adair County,2002,October,0,4490,4340,150,3.3,
19,County,Adair County,2002,September,0,4480,4320,160,3.6,
19,County,Adair County,2002,August,0,4540,4390,160,3.4,
19,County,Adair County,2002,July,0,4630,4470,160,3.5,
19,County,Adair County,2002,June,0,4350,4180,170,3.8,
19,County,Adair County,2002,May,0,4230,4080,140,3.4,
19,County,Adair County,2002,April,0,4290,4130,160,3.7,
19,County,Adair County,2002,March,0,4360,4170,180,4.2,
19,County,Adair County,2002,February,0,4400,4230,170,3.9,
19,County,Adair County,2002,January,0,4480,4310,170,3.9,
19,County,Adair County,2001,December,0,4680,4540,140,3,
19,County,Adair County,2001,November,0,4630,4520,120,2.5,
19,County,Adair County,2001,October,0,4690,4590,100,2,
19,County,Adair County,2001,September,0,4570,4480,90,1.9,
